36.8158,37.1889,38.8137
18.0996,5.62527,2.06805
7.52157,11.7676,7.64109
4.395,33.5752,29.7246
9.02753,26.9355,17.7202
3.80593,0.553392,30.5641
36.5041,24.8617,5.88384
15.2486,17.9207,19.6104
10.1175,26.7368,12.8262
20.4293,20.7055,22.525
30.5288,24.4695,43.2103
44.5062,33.7285,25.8809
13.9055,43.7758,49.5839
31.689,15.2478,38.284
43.6409,15.3516,48.9544
9.86605,46.4771,7.64949
3.60872,21.0673,9.63622
48.9628,34.0077,17.81
15.5963,25.2965,23.5528
7.0826,30.1932,16.7656
33.0533,23.7138,22.6516
48.0048,22.9712,40.4682
35.2416,22.5017,38.3191
49.0896,39.0189,27.1818
5.83635,40.8356,19.2308
39.3036,5.9185,32.3057
10.6803,9.9444,5.58121
17.7931,9.58924,20.6378
12.6622,36.6195,21.2921
47.6194,48.5256,17.126
43.9031,9.21496,43.8113
0.117774,43.2693,28.9093
14.9384,22.1433,34.0206
10.2779,5.54353,0.067103
3.92805,46.3588,45.0467
4.54547,27.1359,5.01195
37.2741,6.55413,5.83402
6.93533,37.9124,37.5263
36.4532,37.7311,16.073
36.0539,22.3099,3.55962
19.3212,48.8109,3.29316
30.5321,43.1087,40.6857
11.9689,33.7408,10.3453
47.2051,26.211,17.5759
32.6846,0.650677,0.4433
23.5415,30.3907,30.6819
11.5947,42.4491,37.5986
7.48307,30.1732,0.609499
5.95756,21.6805,24.7603
35.0208,31.6843,26.4058
4.61024,34.2061,34.1464
1.61324,35.1124,20.8871
5.48386,9.02881,46.5244
35.8432,36.0418,35.7119
18.8862,44.9127,22.9442
26.2576,27.3749,25.9043
16.5611,7.23683,37.5319
37.3415,19.8481,18.6167
4.24686,8.83288,26.873
0.859336,11.2109,13.7531
3.4265,27.352,40.2862
48.2642,49.3902,27.9694
6.88706,35.8298,6.33835
21.5523,9.46489,39.9113
41.7042,29.719,11.8933
27.798,8.03004,45.6611
24.2651,13.8528,49.2522
33.3392,16.2328,38.4442
34.6092,24.715,22.4418
13.0928,49.1546,30.215
8.00965,43.4503,48.9586
18.2399,7.82325,23.2753
11.0229,13.2721,30.1359
7.1507,19.8025,23.8247
11.7854,22.1823,21.583
34.9887,28.9595,29.3862
23.5617,5.03568,45.452
4.62831,42.0782,25.9777
3.94097,19.503,1.61439
39.671,29.9191,44.9243
9.79466,15.7437,12.7724
26.151,24.6306,0.257337
37.1231,22.3038,6.67559
23.0265,6.44161,23.8007
34.3119,44.7733,26.6743
49.81,37.0143,4.5823
12.6613,16.6168,25.2009
46.5316,14.1458,22.6691
35.6918,45.2016,9.27351
10.3578,21.2486,17.9163
47.5108,18.7018,32.4092
26.6041,44.408,9.4432
43.7982,39.2225,25.6324
38.1059,23.1419,21.3398
15.7035,22.5322,25.4458
4.15316,3.99367,5.26957
13.922,34.7727,45.1641
44.2458,21.4186,24.502
42.7996,6.84037,22.3768
20.4367,29.7061,10.014
40.487,49.0989,47.0658
41.7579,21.2889,7.38284
32.3238,42.5264,18.6272
2.82712,2.88989,11.4483
7.40472,2.50359,46.7905
12.8768,17.5391,32.7618
29.6422,24.5101,38.3474
38.3757,14.7999,34.0806
2.18343,36.7848,49.6318
9.79979,31.4753,9.2975
41.9975,11.0102,36.5901
41.794,24.7394,21.3929
28.1696,19.5304,38.0433
2.81658,10.3473,7.13161
22.4394,39.2013,4.85217
31.4999,18.551,5.82026
24.1625,18.6617,35.3329
16.1572,0.802837,13.4908
25.4816,15.3454,36.71
14.8832,18.2523,6.99736
31.424,47.8719,32.6628
29.6374,41.4675,9.13997
9.8826,38.4209,30.3921
41.0487,12.2035,15.6695
5.71241,14.6066,49.3526
43.4422,34.5852,47.1464
18.6948,25.7676,44.9953
40.4782,24.1243,46.8582
46.5262,46.0996,47.6316
30.2922,1.05236,0.813088
10.8576,13.3171,35.3595
8.93299,11.3302,42.1385
1.06505,34.9939,34.7437
15.9169,20.6304,40.2029
16.6151,36.4996,48.2228
0.856417,26.04,12.9888
31.1462,44.1177,6.89541
31.7286,17.4717,8.19286
33.4951,11.4987,34.8615
34.9738,25.4636,39.2834
25.4455,31.4778,13.9736
3.33088,21.0824,27.9244
32.9823,34.8415,3.12747
27.4022,41.8138,18.6337
5.66862,36.4027,22.5571
33.9731,48.8496,49.7446
34.7842,44.7281,39.0808
44.3777,29.315,16.0369
5.43969,30.3942,12.7892
17.6183,23.7033,30.7892
18.5675,7.67283,1.58926
11.2564,48.6722,38.6701
15.9574,22.5565,47.1454
19.9564,43.9037,22.3578
7.47066,13.1304,40.647
28.0543,43.6233,3.02584
44.33,35.8535,36.3297
39.8697,10.5636,21.825
49.7403,46.8711,42.8275
35.0853,27.9741,27.7279
20.9158,5.85369,22.8396
14.4824,5.68676,12.8148
28.3418,44.6216,15.5298
38.8553,28.2931,4.50439
20.5744,5.76007,42.6853
36.1533,22.9043,27.6173
14.6773,0.827664,0.0480056
11.5387,25.5928,4.23941
12.3331,41.2373,47.5313
38.085,28.6889,30.7234
29.8796,3.92413,46.3542
42.8858,4.14935,44.9962
21.3434,29.2732,12.4968
14.0824,42.3139,39.1975
10.7486,33.3752,25.8054
36.0994,2.31781,47.3563
23.7505,15.0753,5.29185
20.6205,47.4857,14.35
45.1189,18.932,13.5657
40.8249,4.96396,16.5587
18.0533,36.0166,46.6032
40.8524,7.7288,1.46879
7.69899,15.2386,28.2693
12.7269,42.8245,11.969
32.9492,20.8114,48.9454
23.166,42.9873,39.3415
20.4764,2.98704,23.9325
36.7977,8.96096,47.9349
44.8108,33.4562,21.9437
3.6143,3.10179,9.09434
30.5588,29.1215,5.97538
31.7721,47.5301,35.5944
41.8922,9.57967,9.90295
46.9168,7.90437,14.1323
36.2995,41.8709,16.5196
20.915,27.9664,29.0552
43.498,47.5455,36.9341
1.12806,31.8157,12.9103
37.6155,12.5132,36.2889
29.4234,40.5235,3.95006
49.0377,34.4853,41.3803
41.3026,44.2155,35.7441
39.4943,37.6752,43.8256
18.1147,47.749,15.4341
8.97877,10.0509,1.81749
10.9106,19.4801,0.578222
15.1295,13.6088,11.7146
47.1552,46.7888,30.3856
16.312,23.8758,15.2688
7.97781,12.1883,8.64477
1.89908,38.7325,42.7692
48.3092,1.44292,30.154
34.8988,41.4716,2.72026
42.8028,39.2453,30.6627
5.99893,34.1614,41.8652
1.25737,31.3066,44.9119
1.26682,27.9449,38.5753
24.3258,34.6689,6.62613
23.2501,18.5715,11.1635
14.808,45.4874,26.0315
42.3571,15.9071,17.3428
12.5114,45.2749,8.93716
14.4389,49.2559,3.05199
25.8051,34.9618,11.0647
28.5869,39.5941,23.8157
20.5404,0.268717,7.05646
4.25198,22.3894,12.0191
33.3051,7.26101,0.0384208
27.0328,44.458,32.6273
22.7982,11.3688,16.0449
15.992,37.5208,48.1521
0.748087,15.3269,32.1158
37.7441,0.018924,14.3753
6.01828,31.2039,31.2401
6.57484,14.2085,36.2782
31.9177,49.0501,11.8514
48.0678,46.5474,38.482
21.6301,39.1246,1.02161
24.2368,25.5597,33.3566
29.7477,27.0735,8.01344
20.6301,23.0158,15.2203
9.14763,6.32169,43.6121
41.7669,38.6358,38.7032
29.8092,47.1689,10.8883
3.54482,21.2972,24.3735
47.3423,24.2189,39.2082
36.1554,43.4283,35.5561
1.41233,10.0514,34.2916
39.0555,5.63452,5.62249
21.2918,48.2826,18.8115
10.1677,3.7421,40.0163
40.1457,42.5081,43.0471
24.6372,1.7234,49.1199
10.2395,44.7102,41.6723
13.641,23.459,40.848
2.79978,33.9697,35.4703
26.7516,8.27437,36.3242
11.5873,39.2707,19.1518
23.5204,16.0962,28.7451
28.8101,8.85578,5.93646
39.0868,28.7043,20.8362
31.6684,26.8,18.9492
16.8214,22.2715,37.0881
41.7741,49.353,1.49881
40.0483,40.5852,0.129448
15.4933,19.286,4.61398
17.3366,21.8744,10.3671
26.0576,38.1888,17.5819
42.3634,20.0493,38.9261
24.5046,6.01884,32.8632
24.5477,35.644,39.6794
27.2285,11.4579,4.29224
28.4389,4.3469,5.72158
21.8989,27.0632,39.3072
14.3741,40.3692,36.2837
42.1349,47.3266,6.03482
23.1691,13.9039,27.5339
4.53461,5.08047,18.8834
41.6204,34.6629,46.1375
31.5352,3.07504,22.9933
42.9743,44.8233,39.4125
4.23839,6.73476,15.8437
32.1777,33.0223,44.9899
36.627,43.0319,22.4756
46.5104,30.8886,34.1508
24.6839,27.9229,36.8405
44.5258,37.2646,26.6779
18.5302,45.4586,13.4503
3.56759,25.7822,23.7325
8.2097,13.7091,43.32
22.2886,18.5137,1.96551
8.28185,13.3636,7.5448
22.1032,17.8732,18.061
26.7745,6.01349,9.50308
27.5259,39.4225,2.43074
12.4704,35.0188,26.6352
3.17101,8.96021,31.7734
20.7886,45.2191,34.9311
20.1263,0.181789,10.8307
9.56499,35.7146,2.32129
45.1183,44.5535,16.0802
18.3625,39.2156,12.0819
25.2525,43.7474,12.2016
28.9133,3.95282,31.2308
12.4076,10.5758,5.14193
14.5697,13.5332,34.5932
34.1142,10.2579,44.607
29.7201,7.72468,33.3594
28.6119,1.60995,42.3987
9.93596,2.64313,47.2507
5.06017,43.8797,22.2408
18.8536,20.5303,41.6835
46.0077,35.8234,42.5691
49.9128,35.8785,14.0272
19.9834,29.9725,21.1953
47.118,45.7524,49.6421
17.6563,1.68059,42.7076
26.0176,17.9452,3.22244
34.2875,47.3868,30.8545
23.367,47.206,25.2806
35.8523,9.33032,28.9872
45.7373,26.3999,41.9324
11.6793,38.3902,28.9872
2.67909,23.2005,45.7612
8.45361,6.59072,37.8104
43.4508,29.8803,14.8046
21.4268,24.0217,15.7753
29.1183,42.5982,17.5839
39.6495,45.164,45.3019
44.0342,14.6995,18.9949
30.9349,0.240926,24.3603
39.7608,39.0898,27.231
48.5538,33.0245,24.4394
11.4736,4.04969,6.16477
15.8295,45.6204,18.9425
42.992,29.5937,7.10494
38.273,7.2483,42.8243
19.3425,26.6716,49.797
18.0206,31.78,18.0681
38.0566,9.69784,35.4932
22.0102,12.2519,26.3172
7.83529,18.6802,41.7098
2.17118,38.3141,43.6575
0.481926,23.3597,1.62518
7.60131,39.3957,37.8051
33.0672,19.5672,26.3794
23.2706,7.97682,4.46325
26.8711,36.6992,28.2271
42.4465,16.4185,46.9438
27.0676,15.4009,29.1101
20.4223,13.6546,46.0761
35.029,29.412,34.5108
48.2321,19.4638,3.00358
16.3239,27.0531,26.7524
39.6636,28.7929,31.7069
33.2336,14.8944,19.9825
2.80347,37.9665,29.4785
1.22544,40.1918,14.5819
12.3046,15.8763,2.75477
5.82097,13.4231,21.6659
29.3812,22.6695,28.2855
46.7365,22.3016,16.0721
14.9441,1.59301,49.0258
10.2218,5.03622,0.872438
46.9089,13.1938,24.4186
28.9665,31.9533,1.17522
26.2894,0.789291,11.127
32.6597,4.32732,35.4121
6.22291,16.9232,41.2197
11.3631,25.5415,46.8714
13.8301,39.9026,30.4839
36.8072,42.865,48.3864
4.75001,41.9687,45.0698
9.91643,38.7939,1.31321
39.6719,30.5276,20.4726
10.4833,41.1593,16.4747
21.7707,27.1272,35.7922
5.07462,0.0149547,8.09412
47.5413,4.7121,15.5381
43.4579,43.0764,49.2125
30.1726,28.9324,32.9815
9.18217,13.7133,22.7698
46.5793,0.911066,25.6562
46.0942,14.711,29.5072
45.032,16.7689,36.9948
47.8405,10.5192,18.9904
44.1937,16.5632,21.9531
23.8392,5.20333,47.3471
13.5271,11.2046,0.140529
15.0973,13.3408,23.4889
24.2482,9.74717,45.2274
6.29831,5.41774,2.03717
21.5179,16.5737,37.7127
47.577,29.3714,26.5931
36.2637,32.7688,38.08
16.7208,35.4033,25.2563
30.5771,46.3721,1.94381
31.3205,33.4065,16.7246
29.7519,34.3854,42.9716
7.97657,7.14681,4.18244
36.2558,45.7814,38.9746
27.875,25.8249,42.3295
36.082,44.5305,35.3394
7.90632,0.835925,30.4795
21.5541,22.0316,34.0958
36.6275,12.9776,47.2754
46.3169,44.367,7.94398
11.7028,32.7585,47.2372
15.4718,15.5674,44.4922
6.0651,16.7687,0.122521
4.36322,6.15405,12.0274
21.1538,13.3372,3.04973
2.95594,9.94475,10.05
14.0003,30.1395,9.75389
30.4509,6.88652,28.739
33.7404,27.7795,24.6741
23.2874,2.93842,4.63459
11.9968,15.1263,8.36162
7.06952,22.8014,46.9149
3.56206,38.6245,24.8419
11.2502,38.6687,20.4749
19.7129,10.1256,10.3109
16.4406,46.775,0.985619
22.2447,9.42166,9.26928
10.2567,49.2905,19.9332
43.8788,39.3092,41.8344
40.958,45.0492,11.4637
12.3625,22.3223,7.49162
1.47162,24.7133,12.555
36.0441,49.887,39.599
37.1986,49.2273,48.3676
20.0889,9.03088,28.4792
0.106101,12.2542,11.3855
22.8641,39.3518,40.9246
38.1382,38.3514,32.8455
31.7277,28.3662,23.1653
33.0947,34.7427,4.11276
48.3945,34.5857,5.16772
45.2528,15.8467,49.7934
6.03938,28.6487,36.127
38.7342,14.5893,44.0774
42.2038,37.6291,14.2067
19.4889,47.1604,24.0735
41.0723,4.37678,31.644
37.1847,39.8983,12.6377
13.3636,39.0911,45.9379
4.19028,25.8686,1.05504
8.35838,10.4482,21.7086
20.6619,48.1069,23.8493
20.2826,37.5294,8.70372
21.4027,49.5182,43.5841
32.7642,39.2617,46.2522
49.3496,24.1849,11.9898
39.073,0.280774,43.3991
16.1618,35.3406,35.1269
3.98601,48.9481,1.65103
21.6722,18.2509,44.4776
12.7675,14.0631,14.0654
44.0894,9.37031,16.9793
6.87388,8.05471,2.50859
43.223,46.5066,9.14659
22.9985,23.5256,15.346
35.907,0.90783,7.92402
38.5459,37.6422,32.6605
34.5971,31.2925,26.6274
9.18042,16.8999,34.8526
25.8644,16.8347,8.57142
45.681,7.68305,39.4798
23.967,17.0236,22.7854
3.91816,21.2678,33.2556
4.91012,22.096,24.646
41.3056,19.8942,28.7988
18.584,23.3931,18.4631
5.51264,0.942121,33.9996
19.6723,41.4729,0.260937
31.1861,19.5951,26.912
3.59503,30.4765,21.2749
1.87299,46.4631,17.3211
32.7796,41.1499,41.3817
0.45511,4.00821,15.3734
32.9818,32.4849,28.2034
14.8562,7.4327,44.1979
49.6369,48.9971,0.646366
23.4091,36.4743,26.9371
48.4845,47.963,18.4417
44.7123,21.3309,25.1614
1.66151,39.8143,27.3791
10.5293,37.2807,34.1661
43.2857,15.9515,0.993509
17.3723,10.1319,11.7511
43.8275,19.3714,1.69956
35.9034,14.1673,6.82941
42.9035,14.5901,7.72765
20.6657,18.7322,45.2642
35.2009,24.6474,19.9931
31.372,28.8173,5.94549
18.976,14.9854,6.70137
6.5455,32.6707,16.1058
27.3248,5.23037,5.04992
21.1378,0.536772,21.5933
5.16312,30.1243,0.309424
23.7152,29.4431,47.4955
48.6364,40.9019,31.4431
45.8289,19.299,22.4624
22.549,18.5384,11.9701
13.3902,38.7208,17.932
3.58978,13.8697,36.0635
18.9864,2.78668,1.71981
15.0547,0.721917,32.7676
49.6535,21.6367,40.7643
7.89722,48.3465,16.5408
7.50946,37.283,44.3564
34.2195,40.871,3.64593
11.4543,42.6783,43.9264
44.9732,21.8875,41.4108
16.3993,2.17981,49.7949
45.0426,42.4602,0.325429
10.2621,7.01396,24.1801
19.2238,20.0342,18.8969
5.04176,6.47462,47.2613
49.155,29.7578,5.76479
39.8719,3.28465,26.7834
5.87969,39.1946,9.01706
35.5541,15.332,47.2885
10.9473,29.5909,11.3627
26.772,16.1416,47.2934
0.696397,35.8653,15.8165
29.614,42.532,23.217
12.108,14.7073,6.85782
46.0332,35.2685,46.3684
21.5006,8.71309,4.56978
33.2495,12.7635,7.07231
41.8801,21.3943,1.96673
9.15647,34.7053,41.4087
47.105,18.6087,48.7689
11.7389,38.6791,19.7023
47.3385,26.4681,26.1035
27.124,27.0281,1.4674
47.72,40.2607,30.7997
41.6923,47.0906,17.791
24.4793,26.128,1.94933
22.683,31.9971,12.254
41.8147,44.8219,10.2601
13.4178,2.86237,47.5434
20.9534,38.4584,10.2555
45.088,41.4669,13.1186
9.39299,2.91656,37.1994
19.4403,14.9357,12.7622
12.8016,19.7993,37.0692
21.1923,34.3748,38.3871
1.05743,36.4916,14.5484
32.4151,22.3108,5.00733
40.6162,45.3502,42.715
24.9651,0.484971,37.7428
27.2459,21.2524,15.2538
33.2789,10.7069,1.50956
24.1134,38.6871,4.6044
37.4991,25.0708,37.0063
38.483,35.3792,2.31419
0.853307,19.0815,7.66688
38.6345,43.282,28.6063
45.8078,21.4846,10.2914
4.51882,41.2994,39.9327
23.1288,24.8174,24.152
0.118491,49.3902,12.916
2.613,23.9454,15.7207
28.3241,13.9026,5.44497
25.201,35.7008,33.463
22.3073,32.2034,32.7622
0.237766,43.1406,45.2091
28.613,32.9107,6.89282
1.21859,25.3514,34.3944
25.681,46.6154,17.8023
0.884052,0.654946,17.6009
47.6217,42.5936,23.0089
7.34034,40.8672,35.7256
21.7779,43.6733,10.1455
20.9165,24.3747,9.69275
1.78148,22.2179,40.8529
3.21764,14.4335,7.71777
38.2456,19.9277,31.2237
43.0704,25.0612,35.1539
24.6093,41.2026,21.7965
23.8846,32.5327,10.9249
30.8912,18.1811,18.9246
46.2459,7.14269,35.102
48.9292,6.3895,21.1148
14.488,16.3708,5.21024
16.8546,5.00677,17.1188
0.637706,30.1111,36.4414
33.6565,4.01023,2.07158
12.8162,41.9806,25.4356
16.0716,18.4323,29.9324
43.7053,13.4933,11.9002
46.3968,18.8301,30.9403
33.3757,45.0531,43.914
43.7576,38.3614,26.0304
41.1438,36.7163,22.7994
32.3793,12.1034,13.8883
9.31934,46.4719,15.6252
27.8002,20.2492,20.9687
4.1281,12.393,23.2686
49.9823,5.9278,41.9377
25.718,19.539,44.7667
30.4742,29.8465,28.2537
0.965738,41.6687,3.50973
36.4742,16.547,19.0064
24.0931,28.0682,23.0903
42.6431,21.3648,2.67376
16.7941,34.0268,46.0337
11.7233,29.4824,34.0197
21.6246,18.1956,18.3713
15.5069,25.9667,4.79759
37.7679,10.7605,22.1483
33.7538,8.32954,7.55842
26.0438,33.857,2.39434
42.3049,40.6226,20.4299
22.858,43.0652,20.5087
48.6585,3.58963,41.6821
15.0849,4.45815,15.1929
30.1142,33.5877,15.7455
39.0953,4.24856,32.6939
15.5299,0.872877,30.5395
18.9671,5.26531,45.3358
31.9558,19.1709,46.6531
2.08468,17.1179,31.2927
7.48679,2.47164,32.1252
10.4274,47.5349,43.7572
7.27973,32.5196,32.4207
0.48082,45.6382,37.8823
38.9959,42.2829,35.1158
8.3018,34.2882,22.1176
47.9383,17.3049,8.06847
14.3833,24.2699,20.5801
16.0377,29.1252,26.4712
38.5777,33.3718,1.81133
6.86301,0.474317,42.9949
24.2411,16.5605,35.2342
14.386,33.4871,46.8737
28.4833,46.8276,30.2119
22.7348,47.3733,8.62969
27.6618,17.0999,27.1111
38.0922,48.7146,2.75798
26.063,37.6053,5.04143
41.8075,14.8059,20.5054
0.898578,40.6599,39.5039
38.9722,34.8809,33.3948
41.0138,16.2203,19.0461
10.2906,10.2739,34.6304
5.93008,34.4688,39.2861
8.10092,45.9618,9.19252
32.9677,19.5285,34.9193
33.8879,20.1532,41.4307
11.3591,31.9614,13.6841
18.5082,26.8087,12.4065
13.4064,12.597,23.1186
12.8161,39.0307,7.8513
15.0599,1.14237,39.5821
29.0093,10.7539,35.6296
10.4304,17.2052,5.25109
38.247,0.809176,14.1639
23.0351,24.6565,12.7496
27.8271,26.4438,8.78133
8.11914,28.6131,33.2868
24.7242,9.64793,5.19892
37.848,48.5721,28.8857
27.0651,30.3236,40.3696
25.1781,23.472,15.2648
9.2788,44.0865,17.2704
42.6556,4.09528,31.6075
21.5692,5.60181,13.788
40.7373,49.9147,45.225
15.7568,30.2775,40.8855
36.4464,18.6014,49.3358
37.0484,32.5524,32.102
5.21608,49.9508,3.94707
35.2885,3.6262,41.3418
48.8189,20.8916,37.781
43.0084,2.31903,48.2164
14.141,3.44686,0.559187
26.8836,15.1014,13.0086
29.3556,49.8857,36.482
45.2917,17.9462,12.9658
39.4317,29.1861,42.4134
11.3531,4.72088,13.7917
37.1427,10.9686,1.13859
31.4221,21.2827,33.7464
14.0508,49.2467,47.8035
35.6153,16.4185,34.2978
13.2478,30.4296,22.0805
10.0832,28.0219,34.0377
49.7127,14.8526,1.66162
23.5667,17.9556,18.7758
3.82683,6.74022,33.3163
22.6093,1.69442,6.42937
31.804,20.8819,29.7938
7.9546,3.81086,25.7372
46.4285,26.1595,9.64803
28.5502,44.5107,13.0782
49.845,31.3461,44.0853
47.5519,1.53022,40.7621
6.96389,40.5588,12.3067
20.2448,41.7881,1.99026
9.91995,11.544,16.0274
43.5291,1.59477,42.9179
43.0009,38.2854,44.4306
48.9928,12.1382,46.3651
26.7922,5.94953,4.89244
23.8641,22.0468,1.41138
16.4698,3.72119,23.8019
6.32327,16.0267,32.8471
1.10082,2.93339,23.3799
23.4193,9.83466,10.4204
42.5096,16.7307,22.0594
7.27226,29.0929,5.70699
16.0643,46.2357,0.4189
2.83668,2.03977,49.5389
47.2381,42.0675,44.1681
49.5991,30.6988,34.3206
17.4963,42.919,20.1519
22.162,0.823488,38.5031
13.0955,35.0547,16.7167
11.9207,45.3251,18.2022
33.8276,40.1112,12.2198
42.0559,18.3366,46.0347
8.58641,25.6241,44.2654
41.8535,21.1991,20.8174
5.18364,34.1665,9.38702
29.5382,33.1398,12.7423
21.1454,48.4991,37.6875
31.9831,11.3845,30.7235
29.5828,32.0228,20.681
34.8839,6.95332,23.5597
27.1768,7.87065,24.8491
6.16804,10.5859,11.2161
32.3374,4.7622,11.9296
46.0846,48.5413,13.7358
21.739,1.64622,32.3025
43.1169,0.278833,17.7591
7.60418,22.228,33.7704
12.1763,40.8422,4.63557
44.378,49.6711,2.81666
30.0178,4.99435,24.5548
30.7071,13.919,3.21082
32.7935,21.3185,24.2899
0.0199238,0.437583,23.5867
1.63017,19.0057,33.3766
25.9077,10.8841,15.949
39.7324,29.1988,44.8449
28.1325,41.6644,9.66612
39.9464,44.6544,22.4736
37.25,19.09,44.0837
44.6662,30.9273,16.4916
45.1591,17.2927,6.36983
14.3453,7.1347,20.2931
35.912,32.7707,34.2563
42.3716,19.6425,41.0939
37.5022,39.1549,43.9251
14.7898,48.5802,35.3667
15.5088,8.52827,6.44438
21.8857,28.8601,14.0024
1.46569,2.96869,29.7159
31.4812,24.842,7.22081
13.9287,18.589,46.5164
14.2853,49.5772,1.83325
41.334,42.9415,47.7194
30.849,40.1369,49.8871
36.4124,21.5042,43.0213
42.6807,2.71316,49.1826
37.4416,9.0078,32.3282
4.01525,48.6738,9.53246
36.0393,19.1911,35.6714
11.5993,34.846,41.9624
31.9964,19.3605,40.2972
29.1227,11.7784,24.2346
46.5876,39.1663,6.04202
