4.60595,46.4305
23.3077,48.9982
25.174,16.8389
12.7232,14.6983
8.03756,32.2561
6.21144,29.6141
26.5702,34.2534
9.59059,29.8652
12.7421,18.5701
17.7536,12.6247
39.1632,23.1979
30.0835,21.5937
33.0103,45.1667
18.9065,19.5229
42.6337,9.32763
41.5561,47.3062
10.5912,14.1566
5.87926,8.76506
0.757453,28.401
19.2888,44.6381
23.1448,15.4808
4.95375,21.029
19.6578,19.1953
17.6895,32.2154
7.36107,19.1794
2.59814,6.44879
41.718,20.8156
18.0267,18.7388
41.348,21.3445
26.1024,46.7918
7.22801,5.87399
31.2946,1.056
41.3032,1.72078
36.0547,7.00354
3.21844,28.2187
2.83364,44.9961
41.4029,23.8139
32.8633,24.9703
43.9702,24.2522
45.0088,19.3712
27.7548,6.77172
25.5399,18.3744
18.2583,8.47153
48.686,47.7854
44.5621,3.22801
0.549478,34.0182
10.8048,40.053
26.5968,27.425
22.8673,8.59392
21.499,13.7872
36.527,9.97779
33.6652,17.5218
1.18237,39.0256
8.11988,23.7851
18.1316,16.8743
38.7644,14.1645
37.3993,34.09
35.5254,12.2411
10.6004,36.1325
34.8962,23.5533
0.797791,23.0731
40.4495,19.5027
20.301,16.9661
20.8347,46.4107
39.0937,46.0142
1.47964,11.39
30.3939,33.4052
1.06715,7.33074
3.54164,16.6084
23.5546,5.93383
8.52774,8.60455
7.67143,10.6103
16.7755,25.1795
2.198,5.79037
16.3391,8.73154
29.7819,24.7509
38.682,27.7562
35.6654,45.8168
8.06729,43.2178
29.9301,16.0131
24.2437,36.3128
21.2948,46.3936
10.2787,8.7354
28.3538,14.531
48.9242,17.5074
8.4207,38.6429
8.56134,7.62334
38.0765,45.4618
19.3324,32.314
5.27329,7.52537
22.345,49.5227
45.8805,14.6
4.92517,49.5145
27.7564,7.55722
17.0768,34.1588
16.6507,10.1394
18.3224,14.7703
36.8665,1.55939
25.1889,35.0466
13.1792,2.12494
41.7366,37.4359
45.2071,48.0572
27.0335,28.9533
41.4974,32.7875
32.8294,38.5844
15.5239,17.9123
24.7357,28.8034
39.0407,5.72682
29.5112,48.4768
33.408,31.0582
40.6117,38.7916
45.6789,20.0258
20.3725,23.1839
3.50413,47.9256
48.1666,14.0377
1.22807,10.3989
38.082,35.9153
8.72086,26.5573
3.67382,25.7896
15.5589,26.7357
40.5171,47.6255
4.78069,36.7393
6.87232,47.7647
17.8371,40.5588
24.253,33.7709
13.341,45.5564
32.1457,47.7705
0.754477,29.0064
36.3136,20.6101
8.26153,11.2649
10.798,11.5691
5.35682,22.9331
4.35409,16.0262
47.5194,39.9565
39.7828,11.9627
10.3212,15.1982
16.3254,3.17759
19.4887,44.6232
25.8422,39.1818
34.2155,15.843
6.62343,26.7232
49.1721,5.33106
2.8165,0.277557
35.6169,31.9211
44.038,46.6643
10.5264,48.8016
42.2795,48.6632
20.8981,4.67318
34.8851,32.6195
15.7701,23.1399
10.9046,47.2795
46.7554,36.0424
12.6095,42.6711
48.1488,0.664695
43.1089,3.18644
39.1997,1.11673
48.5428,39.6581
23.2891,26.763
47.601,32.9646
19.5713,38.8768
9.37779,34.0042
30.263,47.4716
6.72556,30.8786
12.4495,19.6209
9.72368,19.7472
16.5279,18.4958
17.0651,17.4188
21.1612,46.5432
47.0978,8.31467
29.1084,2.54576
1.52547,15.8894
2.28148,2.10019
27.3728,23.6184
33.2761,27.4012
4.37388,4.52898
7.13776,22.4639
35.7411,25.4145
21.057,37.7978
0.214128,32.3591
28.081,35.7165
9.1195,13.2715
26.413,18.5732
48.1965,39.3609
38.3899,11.5304
32.118,43.0853
15.4828,40.6007
21.8816,0.960251
3.94666,24.3464
21.2675,29.8332
37.5056,15.3942
21.5838,13.2191
43.8759,28.2627
11.2665,0.111562
12.6474,40.7391
2.92306,16.6883
43.1968,27.0666
28.2822,44.2726
12.1829,20.5798
19.1291,25.1083
32.0155,20.6365
9.48192,10.6033
7.10899,36.9116
2.46023,48.888
30.6338,44.4074
14.0709,35.3541
30.2289,16.545
6.82103,10.9133
15.1781,28.5692
4.37175,26.2949
40.4613,46.9106
11.0327,1.63867
15.0365,33.7391
38.9626,11.1744
43.2624,41.7042
22.4791,39.2104
46.0703,35.7145
35.7652,24.5635
12.4846,2.55646
16.0609,49.3116
29.5922,35.201
34.1119,20.5104
29.5531,23.8921
31.9076,37.527
27.622,20.1956
5.58717,19.0915
43.6698,18.1868
38.9658,40.2061
6.92406,4.08018
9.58874,8.90224
39.288,30.4119
0.669721,26.6705
27.4143,33.8991
3.66459,11.6199
15.6393,36.7636
22.8765,44.8377
26.6745,46.2935
2.70349,43.6202
15.4039,10.3316
20.0206,23.722
36.1369,40.7728
39.7392,24.443
21.1204,26.6788
29.314,40.2668
9.35852,0.0794728
5.01404,26.9431
43.9926,38.3464
8.42793,41.9568
40.93,24.4398
21.7935,43.6035
19.3696,16.8463
36.5186,35.9742
36.9241,11.57
2.33319,35.6248
34.5778,13.5534
43.3793,5.63711
43.0544,7.06899
15.495,23.003
20.0627,41.541
32.9478,4.31201
35.7122,17.1904
37.5741,39.9667
14.592,1.44139
1.43212,3.22154
6.20825,45.3057
21.3148,2.69947
16.4571,23.0531
28.694,10.8455
17.5858,35.0387
33.8876,21.0488
45.1977,47.4203
14.6617,45.1291
26.026,11.9239
8.12571,34.1684
27.8418,11.6718
25.5989,16.2227
43.3817,31.1087
46.7218,49.3092
11.4433,27.3342
47.0822,26.866
3.67943,20.5756
46.8248,34.8372
30.8291,4.17552
31.3676,19.1532
45.1209,47.5014
14.9402,31.6221
30.0979,14.0454
22.2609,3.52431
49.4326,46.6342
33.7925,2.08203
32.3794,17.9369
45.5712,17.6748
12.4414,28.1795
4.02751,15.5797
28.2156,19.3448
7.5163,46.7753
35.2868,1.82702
13.131,46.7941
4.03515,37.9156
35.2521,19.6746
19.4077,35.147
9.9605,42.4779
47.8477,27.3332
9.25786,14.6089
31.0815,20.4601
18.0374,9.53962
35.3684,33.3787
34.4511,35.154
28.44,17.2404
18.4474,21.7045
16.8454,2.66968
33.4901,5.57261
15.6287,49.476
29.7303,3.28468
22.3102,29.2553
13.1502,46.8407
43.7658,8.16631
48.286,3.03184
39.8718,26.3048
20.0191,36.0833
1.8406,35.1842
34.9913,8.24289
48.3236,42.4643
48.2023,7.63757
45.269,44.8511
7.50461,0.188883
45.693,4.5259
30.8825,23.9703
27.4504,5.2324
35.0561,1.05961
12.7964,28.3401
18.0508,41.5138
16.1064,13.6069
43.3682,5.16685
45.3764,0.143717
21.8068,41.563
46.8895,9.38562
37.2666,16.6458
42.7403,4.74457
49.8089,25.9842
16.5211,30.8595
9.97466,35.948
7.06646,36.2286
31.7487,6.7863
28.8436,47.6296
14.1687,2.10666
3.68183,31.9806
4.06856,6.19224
7.33127,36.1639
9.54145,37.3108
23.9511,43.5222
18.1763,26.5403
26.6058,2.66795
10.006,45.9714
20.9395,28.4399
31.5,29.3947
2.8078,41.381
11.0063,14.2178
36.4914,38.1382
40.2844,1.08164
18.1453,48.4938
7.08823,36.9229
4.79126,33.5348
33.0612,36.7161
40.5676,42.0394
29.3771,35.1293
30.5695,41.8693
48.2357,41.1993
2.30651,19.4322
46.5088,18.108
43.0892,8.47599
48.7631,44.3036
11.8841,7.89105
12.1049,36.0486
42.2927,18.1405
12.4617,46.311
42.0719,17.0603
40.1061,49.2025
28.8465,25.6909
43.073,19.1465
19.6045,10.636
14.8343,6.06879
48.3865,3.61536
6.28595,8.87084
40.4146,29.4678
1.55159,48.3514
2.37865,13.9468
35.5455,30.9338
38.2784,44.8695
6.96528,21.2243
34.1014,48.037
43.8722,21.3306
10.1565,34.9608
0.540939,20.6714
24.3787,15.1938
13.288,20.7726
47.4085,31.1433
49.8578,29.5904
27.7057,33.2566
37.1591,2.19632
16.3009,27.9305
11.5315,11.7432
5.86549,16.6353
46.0007,46.1137
33.2225,5.95631
13.0094,47.5806
45.9331,43.7525
16.0725,5.49712
15.7445,14.6949
41.7479,43.4068
20.3269,49.821
0.716358,46.2006
1.88511,15.8257
3.53259,1.76068
15.8372,20.9258
30.1425,11.5168
37.7203,25.793
44.3607,20.3317
27.0197,48.9976
5.14675,41.7879
2.40342,8.04962
15.0666,33.5672
22.486,21.8514
11.2041,18.6713
40.3532,3.44447
5.59993,19.8799
27.0086,0.455055
24.9169,28.8833
35.4877,34.5253
35.8107,24.1793
19.8614,46.4451
23.1272,28.0198
27.4097,8.47919
2.78703,0.129507
2.46717,0.730781
4.82774,48.4915
10.0752,15.0066
21.4861,26.4259
4.07235,6.33741
6.60997,39.589
43.6592,8.39192
41.7865,5.68963
44.671,19.616
48.369,25.6581
32.3293,2.50367
36.9837,18.4313
5.20789,9.75422
6.03582,23.8557
3.80187,42.7375
2.04379,37.8798
35.7893,49.8204
44.9263,8.89795
27.7803,46.5818
47.6458,33.0457
10.4434,5.37036
44.6453,6.55191
45.2528,36.5544
23.7219,26.6253
36.0659,6.63484
40.0174,29.7082
14.3496,21.246
16.5684,45.76
9.11338,17.8425
49.6514,5.65692
16.4434,40.4165
0.815138,6.0378
13.2893,21.9556
21.9161,32.1467
1.79683,40.746
6.78305,25.4885
27.2377,32.6965
31.8887,34.5587
36.8529,31.0904
30.5353,13.8976
14.1938,26.794
31.6302,46.9279
43.4255,8.95026
48.039,38.7633
11.0104,5.64353
11.2696,2.33564
42.7574,18.1022
2.01666,43.6451
13.0439,17.6879
27.5665,9.82497
26.3619,38.1182
7.62388,33.4068
1.47611,8.57721
38.8081,16.3637
6.76798,49.7098
43.3905,45.6038
32.1545,48.3786
45.0266,45.6477
43.6396,20.5456
31.8419,48.399
19.4385,21.6555
34.171,10.4008
38.3666,27.2888
39.4017,49.9505
21.8367,23.0769
23.9496,32.6641
0.878639,24.5618
0.33484,42.2984
5.17611,38.6783
38.5845,48.8387
5.27057,15.6748
23.9379,23.0937
5.9929,4.15234
35.5844,43.1461
33.5069,49.6231
20.9169,8.67485
32.7546,7.08213
10.6823,38.1311
37.064,21.3518
25.4395,2.45592
22.6511,47.0501
39.8478,7.51922
22.2861,17.374
25.3844,45.6568
6.34784,11.7897
7.83493,15.0257
29.3962,40.1514
6.62674,1.69016
12.5354,14.6811
6.44207,37.737
13.9162,3.58954
15.5863,6.71793
21.8932,27.1294
12.5959,24.0425
44.2958,3.72918
26.6603,25.0635
27.9638,29.9352
20.4667,16.5934
30.5784,34.2101
16.2615,0.990831
0.908811,43.0286
44.4761,29.7318
29.5808,21.0542
35.5459,14.636
25.0654,22.3369
1.36124,1.73841
9.03817,45.3574
19.0723,44.9015
28.0386,10.6995
18.5771,14.0751
36.7063,37.683
8.91501,30.6047
30.6648,28.0256
23.9185,47.9788
41.9733,19.9638
16.463,45.1847
3.70258,43.4294
31.7293,13.3677
18.6792,3.83266
44.5787,27.0971
9.89245,39.7392
0.179698,42.0732
29.4527,16.921
21.4146,48.231
7.50478,31.7488
46.9325,7.63965
25.8078,2.33222
31.2129,48.4638
6.68685,42.9795
30.023,16.9161
13.9022,5.49202
49.6094,2.72183
15.6274,16.9102
13.9705,25.8695
12.7481,16.3365
0.500899,28.0782
26.6656,10.4983
11.0011,48.7249
9.82009,36.076
24.9705,19.6176
1.60461,14.566
42.5032,48.6045
34.4636,35.076
33.6105,35.6727
47.234,44.409
40.39,42.2968
6.88722,31.8971
40.8183,38.2877
2.94132,40.5956
37.1377,2.62843
24.8632,43.8474
16.7655,32.083
37.9979,25.0556
36.6074,42.6906
32.464,36.636
44.2344,49.1179
36.6209,20.6183
34.3215,11.0344
19.6811,14.3539
48.3132,19.3894
31.6776,9.23052
32.2761,34.9472
45.9694,42.4731
10.8843,41.5334
47.1614,19.5809
24.6565,27.4238
25.8028,33.2948
34.9794,30.8909
49.2814,20.062
29.5299,24.7828
16.0163,16.2145
9.02549,10.9478
19.4619,41.5332
11.7709,15.3186
43.2921,20.8857
38.0129,36.7693
39.5865,11.1028
5.63308,48.5178
36.7176,27.0393
10.0193,39.6413
9.6165,3.60798
33.4167,30.7754
16.2525,36.4247
17.0074,19.3541
1.8715,30.378
46.6939,16.5678
27.0761,29.2118
18.008,48.9764
41.2176,21.2109
35.3611,17.2599
47.7485,15.4681
21.4477,8.29421
0.544375,39.2895
40.2065,41.6883
41.3876,21.7307
42.6548,16.5241
2.84605,28.4017
37.9416,33.7863
24.5627,40.2464
11.9551,31.7431
28.833,9.97672
47.738,7.58502
29.7465,22.9281
29.8716,13.5262
29.922,41.394
43.8828,1.68777
17.1434,37.5787
8.79214,10.5876
43.0028,48.7827
12.8798,22.0658
44.7934,36.1604
34.3328,41.0739
1.16089,21.9819
22.665,20.4231
3.59367,19.5174
18.0973,40.3188
45.8737,21.6441
13.9353,28.7179
28.4118,45.4298
26.8241,0.639078
30.3415,10.4711
33.4858,49.5355
22.2819,18.354
20.4333,16.6883
0.273011,14.2813
8.60522,21.4307
36.3251,21.3355
21.0446,19.4744
4.97825,6.60336
36.4672,48.555
24.3972,46.9733
29.0495,5.1172
10.8955,37.0603
15.5342,25.9442
41.6264,43.6492
47.1002,28.1384
21.4455,22.5249
45.3278,17.637
33.6179,9.75665
34.7343,32.8448
45.9441,16.5
9.20181,1.32379
32.5503,9.05734
12.9068,37.9089
17.7698,45.0006
15.9538,18.581
6.74418,23.4657
16.3423,1.69184
20.3612,13.9333
21.8824,28.7574
7.97426,28.2098
5.80018,47.3635
10.0553,16.4647
42.2787,3.8537
20.7682,23.3392
45.5207,37.1484
19.3503,3.8555
3.04896,46.6306
42.1144,19.2234
37.045,22.1579
26.1502,46.1889
45.4067,22.5502
26.0179,44.6534
40.7648,1.30502
16.4489,14.7074
33.9116,17.5674
8.53297,47.1233
21.2228,48.1962
45.997,3.24957
30.9617,43.8209
37.4395,2.79514
37.0575,37.537
44.787,30.0794
42.4566,46.4121
46.0617,2.22997
40.9359,24.3711
11.5769,42.1488
20.0483,28.5073
12.3418,41.5983
43.9608,8.6016
20.5427,5.78308
21.6413,29.0227
37.0693,19.4983
32.0927,46.2119
38.6073,36.9299
37.9448,40.9478
40.1244,5.99645
26.0777,18.0316
1.86695,13.6261
30.9593,44.1858
43.6068,16.4199
12.5408,3.09632
39.6061,24.7756
30.5204,22.2123
3.37824,26.0325
2.72956,16.6275
33.4187,15.3882
37.7889,37.8626
24.6129,2.96471
40.6806,37.143
40.6548,37.2817
34.6405,12.439
17.7334,35.2216
19.8942,46.596
42.96,30.2666
10.8506,32.7883
28.4775,3.26011
46.5379,24.9659
4.44231,16.4661
38.572,20.2846
20.2515,22.5232
48.0295,30.2879
28.6979,6.34675
22.0902,25.3061
14.9861,18.0971
0.0606359,44.9202
42.0745,47.7688
46.7876,47.0609
37.2742,0.320481
40.3177,33.9496
32.0027,21.1924
16.1412,17.5483
43.1078,0.780635
49.1877,34.6016
27.6636,37.8373
24.7582,47.379
21.1038,29.4033
49.351,13.4784
32.1682,6.04281
8.61109,8.53064
45.4976,1.90064
31.6064,10.2494
26.4576,43.7362
25.0439,32.0822
29.9455,38.3848
2.35917,20.876
46.0821,33.7682
13.6913,36.0359
41.8338,17.2703
43.7486,15.6701
16.5832,5.66345
21.3017,1.93602
7.55134,25.5839
2.60534,42.2594
46.1012,31.0942
2.61018,1.62985
33.1647,20.6701
49.7825,39.6903
2.61152,17.4424
48.886,9.4892
40.7459,27.3733
42.5142,41.3306
17.4928,36.9352
6.29911,7.61569
48.1444,21.7105
48.1042,40.2938
43.1574,17.5267
11.0985,33.2235
49.4718,20.7498
33.3229,15.9436
46.646,2.13695
36.6644,2.59956
7.62832,17.7988
7.13655,26.0649
14.706,4.94589
8.85914,48.2106
26.0154,25.6145
47.3142,48.6936
23.6906,25.9698
32.6299,45.7817
41.7503,35.8108
13.8026,10.1107
32.4713,42.3719
23.8934,48.6124
49.8197,31.5805
8.59481,39.0873
10.4995,1.20894
6.00292,9.34112
43.5936,30.1438
48.6639,44.6648
22.3075,34.1816
36.7077,31.208
19.2317,31.3709
20.193,30.7423
14.7862,34.4885
39.1347,44.7809
40.2424,33.6781
0.384702,1.33718
30.5187,18.9895
33.227,19.5146
21.4387,27.7714
19.8793,10.9363
1.68036,35.7154
34.0572,3.64353
12.3727,37.7245
30.5675,23.001
24.3599,20.2532
4.34835,41.5965
25.3917,13.7201
34.8525,20.0282
45.8852,46.1855
9.28335,2.06771
9.67888,13.9963
31.1622,33.8552
36.1511,9.37346
5.9127,2.99045
39.5944,9.10657
13.9772,29.7726
3.16781,5.26174
36.2846,16.4934
1.65213,9.35701
16.7924,48.4535
14.6963,3.36872
17.2385,20.9214
45.7599,10.4055
30.8135,22.656
16.1996,14.6458
15.7482,23.2015
10.0296,25.7114
8.97506,49.4718
3.61736,41.7273
49.6165,3.39241
27.8342,24.3173
39.4992,43.9051
16.1957,49.1105
1.37255,37.5939
4.38814,9.1442
31.6375,31.4877
18.9648,8.35347
1.50719,46.0029
35.53,31.5474
0.190404,3.04558
33.0716,44.5261
34.8052,24.3165
42.3976,19.5461
26.7655,29.4118
24.6979,29.1274
17.5933,2.87366
37.5845,29.8753
39.5924,47.5077
29.4892,40.0138
37.6231,14.9551
18.3873,6.54826
11.3272,21.2826
16.6774,41.706
40.3582,31.5348
7.03093,36.6058
24.6641,8.80165
17.8123,39.8097
33.5491,15.7736
10.8903,48.0335
47.7711,11.03
42.5889,13.8585
30.8644,21.1207
1.86229,0.925068
46.8988,14.2936
28.5897,49.6684
45.7467,35.7133
21.6035,48.2738
19.9731,7.50485
36.922,0.71565
11.4714,31.1111
1.75582,46.0276
1.71804,39.3223
18.672,38.9029
10.4873,36.3189
36.5727,19.6646
14.3637,3.66547
15.0053,10.5863
4.68483,36.7628
0.43357,8.10533
30.6982,13.9666
41.7994,20.9986
47.2911,38.4399
6.82733,11.3108
45.9459,31.5907
10.2975,9.9686
34.9613,37.4746
22.7793,49.5074
48.557,32.052
41.6157,7.5339
20.7594,18.0368
35.4257,23.013
23.7266,22.1315
13.2714,44.4317
46.9527,13.6159
45.4154,47.4939
38.5699,39.8126
7.06032,10.4271
14.1615,4.39913
6.94424,24.5351
16.9193,33.0951
49.0897,34.4384
14.2439,4.73268
48.1916,1.71867
12.7036,8.69825
24.0411,26.9314
5.99214,20.2356
20.5524,11.682
28.9383,13.6954
5.02803,20.0984
49.7589,15.0817
23.6152,17.829
32.8468,18.8438
39.6549,7.91041
9.9814,19.8608
7.54684,23.8908
14.0889,14.3222
41.7711,25.0463
10.3283,21.4108
42.9599,15.1175
12.4546,39.3645
40.9546,29.2398
38.0284,21.9672
34.3842,41.293
44.7783,3.15479
17.5224,23.7377
33.5195,4.31213
47.9249,25.7132
38.5958,4.73134
34.6833,30.8289
0.597536,41.8808
10.8359,30.8979
33.6146,46.6164
38.2804,7.16766
18.0001,1.93825
45.4566,13.0721
37.8653,42.7375
23.3691,13.6634
31.4627,40.729
45.8581,30.14
30.8134,24.8507
43.8514,25.1194
5.45856,36.0403
43.5594,31.7696
40.2694,19.9611
6.36434,32.4457
13.2463,28.9086
49.2013,43.4974
19.6162,27.8948
21.119,17.5007
32.2444,10.875
18.4927,20.6385
44.4996,44.3505
7.30229,3.69415
32.9953,1.98514
4.38447,43.3522
38.5005,43.3978
48.4593,30.04
7.61051,21.9731
17.4648,34.844
41.7011,0.472661
36.0836,48.8726
48.8513,0.397095
28.0324,42.2816
41.432,3.6238
48.8723,10.2584
17.669,11.986
37.4047,37.3137
30.1689,35.5206
31.4422,0.413408
43.5924,37.0425
37.0263,2.88631
20.1399,27.7643
45.9946,28.7027
22.2742,23.1737
33.9105,4.35892
25.5081,15.6497
10.6208,47.3497
2.95106,5.88468
38.6331,20.8877
48.7618,18.8383
16.2071,10.0117
35.5583,25.5559
4.04598,21.7515
35.6531,46.6482
44.861,15.2072
29.5897,22.1351
19.7993,40.4211
11.5028,0.425209
8.00535,16.9445
49.696,3.46223
14.1991,11.3615
15.1779,27.5109
5.07608,9.09008
1.35083,29.1445
42.1989,29.7264
49.18,25.021
39.6167,2.36637
26.5716,6.59784
35.9508,16.1332
33.3867,1.21998
22.7871,48.3621
13.302,9.57554
40.3653,44.1502
29.7583,12.7514
25.7632,23.2323
8.63098,8.5175
37.8858,3.19987
32.2985,36.8856
6.26703,28.6864
11.0091,6.31662
13.3616,8.23731
0.181354,6.1474
0.149802,40.096
19.1993,10.1974
15.4106,42.3926
23.0104,21.7975
10.7473,29.5482
18.416,39.4786
30.4395,11.0626
13.4634,33.3524
31.696,13.2115
24.6181,8.53173
28.4739,0.979057
27.1716,25.9409
3.85796,24.2497
35.4547,5.07133
44.6475,48.3636
7.38369,23.3359
12.6958,9.86996
6.32729,20.2746
11.5503,49.8671
22.4562,47.8295
46.9564,9.43975
20.3431,23.0884
7.75607,10.8941
34.9929,22.3308
6.58287,30.7785
5.17779,43.5176
12.4272,32.8443
45.3337,41.4
18.9585,44.6731
27.0567,21.5928
43.3755,27.6389
17.905,43.6256
0.074123,21.8367
49.8378,44.6321
47.0272,34.4788
0.639741,21.5574
16.2295,11.36
36.2721,45.5856
25.2415,5.49475
43.5499,41.4702
43.4777,35.5042
37.0823,16.7372
5.8031,7.78543
33.5023,8.03426
32.1545,8.11179
28.9502,44.7128
20.8382,49.7186
34.9747,19.6176
43.9044,14.2187
49.3111,7.17672
45.6583,14.1242
18.2594,26.5942
26.3281,33.2025
12.1218,13.0766
48.4649,5.70792
19.842,4.95793
6.92998,19.5599
4.6776,12.0654
28.8601,18.3479
4.68529,46.6345
27.7681,0.946609
32.5829,3.73331
44.4877,14.4958
17.8023,34.0216
32.699,3.40424
37.2292,46.0388
33.0994,6.94574
19.4471,36.888
9.02642,17.2275
2.58702,1.14138
5.14663,1.0155
20.5593,12.9098
18.8179,49.9213
46.5289,37.1679
42.3118,26.9039
46.0995,37.8444
44.0825,29.9537
35.6046,20.0035
9.31293,34.0845
2.60455,28.6527
40.0092,2.03749
47.7431,22.2831
33.97,22.6938
32.3408,22.8253
44.229,42.108
22.6199,21.2324
42.954,14.2314
8.78616,35.493
45.0447,42.0852
26.3619,12.0652
46.5931,45.5749
39.5561,5.54697
20.2575,40.8538
43.8442,25.9921
42.7206,27.359
39.6863,3.53962
5.79521,9.44279
11.5516,4.25293
33.1346,13.5728
37.1148,27.1365
1.62941,42.7935
42.6862,23.3687
7.43005,47.6241
22.6913,30.8555
25.7689,39.045
36.9709,38.0313
8.78549,11.923
30.5486,6.38701
37.9777,3.08899
49.1454,36.3394
37.8134,42.6779
17.3185,0.683422
41.1561,36.0501
10.2579,16.1764
18.4676,25.8309
44.2474,16.0778
5.31396,35.8814
45.9935,21.9695
35.8162,5.83815
48.7256,49.635
38.5591,36.9138
20.762,15.7048
3.90327,28.5994
47.8532,29.0477
5.13318,7.36863
14.3818,24.8502
29.0094,40.2177
4.40347,0.293211
30.3767,45.3229
26.9946,30.3087
39.2607,0.322935
35.4283,26.3734
5.37307,37.4549
4.3452,6.31832
13.8856,39.741
28.1814,40.3639
27.0208,36.6059
45.1551,46.7321
45.0637,16.2592
40.4136,11.4457
45.4998,9.58674
18.2566,12.6704
10.0132,22.8227
8.76587,37.7503
44.8978,12.7341
35.6101,30.7657
37.5848,14.1834
12.4201,6.22753
44.889,17.6965
39.3935,1.72058
24.0225,26.8218
41.6512,19.9851
40.635,37.3999
27.9409,7.79562
38.8746,45.9317
44.8148,18.7002
10.7776,48.1003
27.476,43.2635
38.4567,46.8113
39.8321,10.1682
46.9904,5.91313
45.3274,42.0903
19.9487,49.0777
1.17442,4.86853
28.8042,22.8716
34.9731,4.18261
36.8151,38.304
10.0326,37.4011
8.84825,2.4468
17.4175,8.02725
22.1197,19.1367
2.88732,48.0099
35.5834,33.7312
6.54013,48.8972
48.942,29.809
19.459,43.1852
1.24806,16.0037
3.13122,20.3778
6.13089,35.7269
31.0856,44.8582
21.548,29.0961
33.6516,21.3874
18.1915,1.39265
30.4748,10.1534
26.3525,8.18453
